Date,Time,User1 ID,User2 ID,Message,Aggressive,CB
﻿21.12.2019,19:42:41,12,77,Kise kitab me likga surah fatheha parhy tu Aag nahi lagy..koi bast nahi hame Allah par brosa ha,0,0
﻿7.4.2020,23:07:18,66,2,Batteries  How many D batteries can you put in your mouth; I know you know how many you can fit in you butt,1,1
﻿26.5.2022,19:40:21,59,74,You won't find any creditable citations because such claim is a load of racist horse shit.  ,1,1
﻿21.7.2021,9:01:13,61,75,چوتڑ ہے یہ سالا,1,1
﻿2.12.2021,16:16:28,69,77,Hello and welcome to Wikipedia! Hope you like it here; and stick around. Here are some tips to help you get started most importantly; have fun! Good luck! ,0,1
﻿14.10.2019,19:22:17,53,88,Bohat se logon ka khayal tha ke Princes Charles ki surat mien shayad 19 saal ki umar mein Lady Diana ko apni khuwabon ka shahzadah mil gaya tha lekin shadi ke chand saal bad hi Diana ke chehre par is nakhushi ki parchaiyan nazar aane lagi thein aur un ki baton mein is na aasodgi ka suragh milne laga tha jo kam iz kam kisi esi larki ki zindagi mein nazar nahi aasakti jis ne apne khuwabon ke shahzadae ko pa liya ho.,1,1
﻿8.3.2022,10:22:17,94,71,Jack Breen is a 15 year old boy who lives in the state of NSW; Australia. He is currently in year 9 at high school; and he is a qualified basketball referee and also enjoys playing basketball.,0,1
﻿26.11.2021,22:28:27,69,77,Unfortunately; Google only shows about 48 hits all on gamefaq or nanostray related sites; and the article I presume you helped author offered no reliable or even useful information. If you  d like help writing an article; see Wikipedia Tutorial   ,0,1
﻿16.5.2022,23:44:30,59,74,I'm trying to give this page a rest for a few days; but then I see this stupid section. and ; you must surely realise that you cannot impose such ban. The two of you are acting like silly schoolboys: just grow up! ,1,1
﻿24.3.2022,20:22:02,94,71,Did you know has been updated and a fact from the article Operation Nickel Grass; which you recently created; has been featured in that section on the Main Page. If you have another interesting fact to submit; then please suggest it at the section's talk page. ,0,1
﻿5.6.2019,12:04:48,61,86,Welcome to Wikipedia as a logged in user. I see you have joined the WikiProject named Harry Potter. That could be a mistake. I am lurking in the shadows. I'll see you July.,0,0
﻿14.7.2021,17:25:07,61,75,کون چوتیا قسم کے لوگ اس شام کی ویڈیوز کو دیکھتے ہیں,1,1
﻿31.1.2023,23:55:46,4,5,I'm a bit confused about this. As I understand it; the Bohr compactification can be defined using either only Hausdorff compact groups (what some people simply refer to simply as compact groups or quasi compact groups (what some other people refer to simply as compact groups; unfortunately). In the latter case; the homomorphism iota will be injective; thus iota(G) is a dense subgroup of H which is algebraically isomorphic to G; but carries a coarser topology in general. I am not aware of a simple characterisation of those groups for which G is isomorphic to iota(G) as a topological group; but I'm sure there's a list of sufficient conditions around. I suppose that the usual construction of the Bohr compactification is something along the lines of the closure of the diagonal in the direct product of all compact groups in which G maps via a continuous homomorphism with dense image ? That might be easy enough to include in the article; but so far I've not actually stumbled across an actual construction; except the abelian case,0,1
﻿21.5.2022,13:43:27,34,96,کون پسند کرتا ہا ایس ٹی کو دیکھنا کیوں کی ویڈیوز ہمیشہ کی طرح بہت اچھی ہوتی ہیں,0,1
﻿8.8.2019,23:32:36,33,29,آج والا اتنا مزہ نہیں آیا اس لیے کوئی لائیک نہں,0,1
﻿14.1.2022,19:20:11,69,77,I was just sitting there; not doing a damn thing mind you; just quietly contemplating an inside story; when 1. a 10 year girl who was playing outside with her big sister on the trampoleen; said hey! whats that? 2. I ignored her; totally taken with the piece of chocolate in my hand; then I heard the word tree a few seconds later. 3. I crunched up my knees into a fetal postition and made sure my head was not visible while the little girl tried to show her sister what she had seen. 4. Hey! There is a man in the tree! Then a 13 year old boy who was playing hockey in the garden said I cant see his face! . 5 I quietly uttered a prayer of thanks for this. 6. Another girl about 15 years of age approaches and they all together start yelling things like Thats funny! from little girl whom I had just recently seen dancing with headphones on in her sisters room. Waah! Hes too scared to come down! from the 13yr turd. In addition to many other jeers and such. 7. They carried on with their game while I developed cramp and was looking for a way to get down soon to relieve my discomfort. They occasionally ventured a glance in my direction. 8. After ten minutes; I started my descent as quickly as possible. Hey! Its a boy! from that darn little girl. I climbed faster and faster. 9. I fled into forest; squealing like a pansy. 10. I hung about watching the tree to see if they were going to come near. They did not. I trod in dog faeces as I climbed into the car 15 minutes later. I am sure that they do not know of the paltform. Still; I suggest that we steer well clear of it for a week or two. Then do some serious camophlage work. I must make it clear that; although I take responsiblity for this mishap. I did nothing to attract their attention. This all happened on thursday the 28th. Cheers and by the way; welcome to Wikipedia! ,0,1
﻿1.4.2022,14:33:12,94,71,Roman Catholicism I reverted the mentioning of Roman Cathlicism. See the AFD-debate linked above. Noboday was able to demonstrate the use of this term by Roman Catholicism. If you  ve found a source; please provide it. ,0,1
﻿13.8.2021,4:09:53,64,84,Is cook ne steven ki harkaat mein gher mamoli phurti dekhte hue steven ko martial art ki bunyadi technique sikhai,0,1
﻿16.3.2022,8:59:07,94,71,Thanks; John. # ...Poland annexed... Poland had neither the will; nor the power to annex anything. The discussed lands were given to Poland supposedly to compensate for the eastern provinces annexed in 1939 and again in 1944 by Soviet Union. Poland was the country that suffered the most as the result of WW II; both from Nazi Germany and Soviet Union; therefore any comment hinting that Poland or Poles might be even partially responsible for any consequences of the War is absolutely unacceptable. # A mention of the Duchy of Swidnica; and it's ruler Bolko's loyalty to Poland; would be nice. # More about the diversity in the region across the ages. # Autonomy of the Polish language speaking people during the Bohemian and Austrian rule; as opposed to the forced germanization after prussian takeover; through the ban of Polish (or Silesian) language; and oppression of the catholic faith Kulturkampf; is worth mentioning. # Discrimination of the native Silesians by the Polish government; taking place both right after the war and now; is a must. What are the specific issues; that I'm supposed to vote on? ,0,1
﻿16.6.2020,7:52:40,7,50, Akhir kar British open title Mohibullah ke hisse mein 1962 mein aya yeh sabit qadmi ki fatah thi unki mehnat rang lai aur qismat neb hi un ka khoob sath deya,0,0
﻿12.11.2022,13:11:28,6,65, 1945 â “ 46 ke intekhabaat mein muslim league ki shandar kamiyabi ke bad April 1946 mein muntakhib numaiyndon ka convention Delhi mein munaqad hua tha,0,1
﻿20.10.2020,23:04:50,8,41,Sirf nawaz is mulk ki theek ker sakta,1,1
﻿21.10.2020,24:01:15,27,12,Main chahti hon ke aise bachen taleem hasil karen taa ke jab wo 16 ãƒ»17 baras ke hon to apni purani zindagi ki taraf na laut jae; na he drugs mein panah dhondein.,1,0
﻿28.2.2022,9:56:11,94,71,u smell!!!hahahahahahahaha lol,1,1
﻿2.4.2019,1:32:02,40,76,Hahah Schoool ke bt kari may Acha kasa phar kr atay ty Board ka paper tw wwla hua hy :) Itna acha samjha ya apny :) paper bh bht acha hua hy miss,0,1
﻿10.6.2022,12:16:27,34,96,یار دکی بھائی اس مادر چود کے بچے نے حجاب بھی بند کردیا ہے اپنی ویڈیوز پر,1,1
﻿16.6.2022,24:47:11,34,96,ہائے کیری میرا بھی میتھ کے ساتھ چھتیس کا اکڑا ہے,0,1
﻿8.8.2019,13:57:41,33,29,شرم کر ادریس بھڑوے,1,1
﻿12.2.2022,21:14:51,94,71,Listen you piece of shit ; pencil necked twerp that you are. Nowhere did I make any further attacks to anyone. How about you get a fuckin life rather than getting a little stiffy from banning people. I couldnt give a slight fuck about your lame arse wiki. Its bullshit anyways. You people just like reading your own crap. Brisbane is a fuckin small place and google is a great tool.  Yet another christian piece of shit. I shit on your god you little fuck.,1,1
﻿4.4.2020,20:19:03,66,2,fine u can keep pulling this shit and uve got a bunch of islamo pov pusher admins on ur side so i fucking quit u can have it. ,1,1
﻿6.1.2022,22:50:05,69,77,He states it in a written note inside the first disc on the SpongeBob SquarePants First Season DVD; in the Second Season DVD's bonus aquatics documentary; and in various commentaries on talk shows and newspapers. The difference should be and is noted in the Squidward Tentacles article. ,0,1
﻿26.11.2021,2:40:55,69,77,Hi Jack; They were talking about you and Uri Geller and others involved in doing mind control stuff mostly. They should repeat the show this evening in your area. They do that here every night on the local radio station; replaying the show from the night before just before the new show comes on. I found the following article on a blog. The guest on C2C; Peter Lavenda; was talking about some of this. Art Remind me who Lavenda is. I may have met him in Brussels and Jerusalem. Is he a chemical physicist? Friday; October 07; 2005 The Colour out of Space I dreamed that I was in the grasp of a great and horrible paw; a yellow;hairy; five-clawed paw which had reached out of the earth to crush and engulfme. And when I stopped to reflect what the paw was; it seemed to me thatit was Egypt. - HP Lovecraft This is only a test At 5 05 on November 22; 1977; regular television programming in southern England was interrupted by a voice claiming to be that of Grahama; representative of the Ashtar Galactic Command; bearing the usual space brother boilerplate of coming in peace to save us from ouselves at the dawn of a New Age. It was quickly dismissed as a hoax; but an extremely complicated one to execute. Though the The Sunday Times the following December 4 surmised it was accomplished by students using just £80 worth of equipment powered by an ordinary car battery; no one ever claimed responsibility; and independent investigations found that the message must have cut into at least five transmitters simultaneously;and it evaded detection by monitoring equipment which did not even register an interruption; suggesting it was achieved in some way that by passed our electrical system. This was actually the second message from Grahama. A month earlier; he had said pointedly that We conveyed to Sir John Whitmore and to Dr. Puharich that we would interfere on your radio and television communication systems to relay when the civilisations are coming close to landing on your planet Earth. It is now in motion. We wish you to know that we love you. That Grahama would single out the aristocratic former racing champion Whitmore and parapsychologist and MKULTRA researcher Andrija Puharich suggests this was no simple hoax both men were deeply involved with a decades  -long channelled communication with entities representing a universal hierarchy sometimes called the 70 Brotherhoods of the Great White Brotherhood. The entities governing our reality identified themselves The Nine. Another link to Whitmore and Puharich was British author Stuart Holyroyd  s recently published Prelude to the Landing on Planet Earth; which the two had commissioned as an account of their work with the Nine. In the book; Holroyd wrote that the Nine intended to  interrupt televisionand radio transmissions during the period 18th to 22nd November.  Regarding the television interruptions; Lynn Picknett and Clive Prince write in The Stargate Conspiracy that; as usual; there were only two options considered either the wholething was genuine and extraterrestrials had really spoken to the southern English through their television sets; or it was hoax; just done for a laugh.The idea that such a message could be easily contrived by; for example; an intelligence agency that would have the necessary technical skills has never;to our knowledge; even been considered. Of course there are several pages about me in that same book and I worked with Puharich for a short while. This seems a bizarre oversight given the circumstantial connections to Whitmore and Puharich;and especially the latter  s service in Army Intelligence and later as a CIA contractor researching the induction of altered states of consciousness.(Whitmore; incidentally; is now also Britain  s number one business coach; training top executives from companies such as Barclays; Lloyds; Pricewaterhouse Coopers and Rolls Royce.  Uri Geller;for a time one of the Nine  s channellers; told Picknett and Prince that the CIA brought Puharich in to come and get me out of Israel; and in his essay In the Thick of It; physicist Jack Sarfatti writes that Puharich was Geller  s case officer in America with money provided by Sir John Whitmore. Andrija Puharich and Sir John Whitmore The Deep Space Nine The Council of Nine have been delivering curiously consistent messagesthrough a succession of mediums to influential patrons with names like DuPont; Astor and Bronfman since the early 1950s; and nearly always in the shadow of military intelligence. Until his death in 1995 Puharich made his homein that shadow; researching shamanic pharmacology and electronic mind control. Initial contact was made during a sitting of Puharich  s CIA cut-out RoundTable Foundation on New Year  s Eve; 1952; at precisely 9 p.m.; when the entities disclosed themselves through the tranceivership of Dr DG Vinod asthe Nine Principles or Forces. In the early 1970s; Star Trek creator Gene Roddenberry was a regular at the sessions of channeller Phylis Schlemmer to whom the Nine had revealed themselves through the manifestation of a spirit guide called Tom. Schlemmer initially assumed Tom must be her grandfather Thomas; who died when she was a child. In September 1974 Roddenberry asked Tom the question; To whom am I talking? Do you have a name? Tom  s reply; through the entranced Schlemmer; as quoted by Picknett and Price As you know; I am the spokesman for the Nine. But I also have another position;which I have with you in the project. I will try to give you names so you can understand in what you work and who we are. I may not pronounce who I am in a manner which you would understand because of the problem in the Being  s [i.e.; Schlemmer] brain; but I will explain so that the Doctor [Puharich] perhaps will understand. I am Tom; but I am also Harmarchis; I am also Harenkur; I am also known as Tum and I am known as Atum. It took 22 years; and Gene Roddenberry; for the Nine to reveal themselves as The Nine; the Great Ennead of ancient Egypt Atum; Shu; Tefnut; Geb; Nut; Osiris; Isis; Set and Nepthys. Their message amounts to; We  re back; and now it  s personal. (How much the Nine may have influenced Roddenberry is unknown. His involvement began several years after the original Star Trek series was cancelled; but a character named Vinod pops up in an episode of Deep Space Nine entitled Paradise.  In 1954; with Puharich back in uniform and stationed at the US Army ChemicalCenter in Edgewood; Maryland; a young Dutch sculptor named Harry Stone was being tested at the Round Table for his psychometric powers. Handed an Egyptian pendant that had belonged to the mother of Akenaten; he fell into a trance;began uttering strange words and drawing hieroglyphics on a sheet of paper.In English he spoke of a drug that would open a gateway to the gods; andof entering an under ground hall where a statue of a dog-headed man came tolife. Puharich was sent the drawings and a transcription of Stone  s words;who took them to another Army doctor at Edgewood who; write Picknett and Prince; just happened to be an expert in extremely rare and archaic forms of hieroglyphs ; and to Puharich  s surprise confirmed their authenticity. Stone had identified himself as Rahotep; and named his wife as Nefert; and mentioned the Pharoah Khufu. Puharich was then astonished to discover that a man named Rahotep; married to Nefert; was known from Egyptian history; and likely lived under the reign of Khufu. Most significantly; Rahotephad been the High Priest of Heliopolis; the center of worship for the Nine;the Great Ennead. The gateway to the gods proved a sacred mushroom. On one occasion when Puharich himself was hypnotizing Stone a Round Table trustee; Alice Bouverie; also fell into a trance and stated the mushroomwas the kind now known as amanita muscaria; and said a specimen could be found not far from the house. It was. In one of Stone  s trances; writes Colin Wilson in Mysteries; Rahotep demanded a mushroom and then; in the presence of Puharich and Aldous Huxley; applied it ritualistically to his tongue and the top of hishead. When Stone woke up five minutes later; he was able to perform an ESP test with a 100% score and describe accurately what lay on the other sideof a brick wall. Tom plays the race card The Nine claim that something has gone wrong with humanity  s programming; and so the Old Gods of Egypt; whose home is Sirius; are returning to reboot us. Humanity is supposedly the product of genetically-manipulated colonizers; whose first civilization arose in Tibet in 32;400 BC; but apparently not all humanity. According to the Nine; there was one indigineous race already on the Earth - the black. According to Tom; the seeding of Earth by the Gods was an experiment to see how the originals [the black races] would evolve in comparison with those that colonized. The Nine say Hey; there  s nothing wrong with that; but the teaching remains that it  s only the non-black peoples of the Earth who have the divine programming. Also interestingly; the Nine have good things to say about most major American religions; including and especially Mormonism; and are quite fond of the teachings of Lucis Trust founder Alice Bailey; but singles out Islam for rebuke. Tom says Islam has been influenced by the Fallen one; and in his book The Keys of Enoch; channeller of the Nine James Hurtak calls Muslims,0,1
﻿4.5.2021,9:59:02,20,71,Pyar batne se barta hai to b bant,0,1
﻿29.12.2019,7:37:19,92,92,Your ongoing efforts to vandalize the poppers info page is inappropriate. Perhaps one day you'll get a life.,1,1
﻿7.1.2022,12:21:07,69,77,Wikipedia Votes for deletion/Critical Information on Jehovah's Witnesses2 ,0,1
﻿21.12.2019,19:29:49,64,60,Murshad da dedar hy lakh karoran hajjan,0,1
﻿3.8.2021,14:05:40,26,59,Jo inho ne May 1997 mein Chennai mein khelte hue India ke khilaf banaya tha,0,1
﻿27.2.2022,25:22:37,94,71,Hello; you recently yipped and yapped about me breaking the rules; but I notice that your latest update you edited in ``a proud faggot nutsack`` within my userpage. I find this intolerable; bigoted; and downright hateful. Perhaps homosexual African-Americans elecit anger in you? You should visit www.adl.org . `,1,1
﻿17.8.2020,1:57:43,10,8,The American usage is not unknown in Britain and some of the lower grade aspects of the media incorrectly use it though in general a billion is the logical million million here. Its the way it has always been; its the way I have been taught in school since I started up until the current day (covering all levels of the British school system in the process . -Josquius,0,0
﻿12.8.2021,1:43:55,64,84,lol thanku so much for clarification. 1 week ago; we both were talking about this style,0,1
﻿15.2.2022,3:55:33,94,71,WHY BOTHER. YOU HAVE SUCH A CRAP SYSTEM? WHY BOTHER? IF Wiktionary won't let AOL people edit without an additional id added to their computers; why does Wikipedia? Answer; they don't give a toss if they waste my time because they don't have to pay for it. They can sit back and laugh; smugly. Oh how they laugh.,1,1
﻿11.12.2019,18:10:32,53,16,Atheists HATE this guy How dare he attack their philosophy of Hedonism in brave new world!!!! This is of no consequence; I have listed my source; and you have listed yours (albeit you do not refer to when Obolensky calls them Slavs; or any source calling them slavs for that matter); you English are out for our History; and we know this only too well; you have ALWAYS tried to steal Greek History and destroy the Greek nation state as The French Consulate's History of the Greek Revolution shows. We will not tolerate it; the term Greek (I.e. 'Byzantine') will remain on the front page; and there it shall stay. FYROMian claims are no more reliable than their claims Alexandor Makedonski (they actually believe he called himself that! D) was a Slav. Oh; and by the way; Fuck the Queen and Fuck England. ,1,1
﻿28.7.2020,22:49:07,74,77,Eid main SB thek hojaiga,0,1
﻿4.6.2021,21:17:40,61,75,چوتڑ بھاگ یہاں سے لوڑے,1,1
﻿30.7.2019,6:13:31,12,51,Edhi center mein 1952 se qaim shudah jhula project ka charge bhi unhon ne bakhubi sanbhala.,0,0
﻿24.12.2019,10:16:47,64,60,Aho un ka prhya tu kheein nzr ni ata exmaz m ,1,1
﻿8.3.2020,23:24:31,66,2,FUCK FUCKITY FUCK FUCK FUCK ,1,1
﻿21.12.2021,24:50:23,69,77,In response to the list you quoted oh; flip. The alumni association is not going to like this. Weirdly enough; I note that there is some overlap between lists S. Chandrasekhar was a Cambridge grad; but a Chicago professor. (Even weirder; I'm writing this just down the hall from Chandra's old office.) Anyhow; assuming your quoted list is accurate; I submit to your superior information. 08 11 GMT; 1 February 2004,0,1
﻿12.12.2021,2:19:49,69,77,By YOUR OWN WORDS - Boston USED to be... One hundred years ago. The article stated that IT IS. What the hell more excuses do you need to make?,1,1
﻿2.6.2021,23:51:06,61,75,اتنی گندی تو انعم کی بھی نہں ہوئی جتنی شام کی ہو گئی پر جو بھی کہا دکی بھائی نے صیح کہا,1,1
﻿23.2.2022,18:25:25,94,71,attempted to create a listing of the major characters. I have removed it; accordingly; based upon this exchange. ,0,1
﻿5.5.2022,12:09:02,59,74,Screw You. This High School hates Wikipedia. The Bush family they did live their so quit removing it that is considered vandalism.,1,1
﻿30.6.2021,21:06:15,61,75,واہ دیکھتا ہے کیری بھائی آگیا,0,1
﻿13.6.2022,7:29:42,59,74,I am glad that you agree with me that the expremie forum is an obscure discussion board and that postings (or copies of these postings  are not of enough quality (as sources  to be used as citacions to substantiate a claim; in particular in a controvesy such as this one. Anyone can say almost anything about anything on these forums; accountability is close to zero. ,0,1
﻿23.5.2020,5:21:41,63,49,PIB Colony Me Firing Se 1 Shaks Janbahaq ,1,1
﻿7.12.2022,10:49:32,36,81,بھائی نے پیچھے سے بیڈ ہٹا لیا,0,1
﻿16.6.2021,16:16:55,61,75,مناتی بھائی اترو میں ٹیکنیکل گروجی کو روسٹ کرنے لگا تھا کیا,0,1
﻿18.2.2022,6:31:07,94,71,The above nonsense is from vandals who pose as admins; who have very low academic and personal skill levels with the result they have no idea of how history works; little idea how to present it; and who seemingly haunt wik as its their little childish power trip. One thing is very assurred. If they continue; wik wont. Also; the amount of plagarised material on wik ensures there will be court cases galore as people get sued. One of the above seemingly got very upset when he realised his block tools dont work. Those tools are their weapons to exclude those who dare to protest the low level of rot they go on with here. That the tools not being much good in reality must be a blow to the whole bully boy psyche and antics. Try growing up a bit you lot. The free world doesnt need your stupidity.,1,1
﻿22.3.2021,17:28:18,66,15,تم بھی رہو بھائی,0,1
﻿15.5.2020,8:07:50,13,77,tere munh mein apna hont dal don veqry naic,1,1
﻿10.3.2022,23:03:53,94,71,Due to the way that both gestures were used; the military salute led to the Nazi salute. The Nazi salute is an extended military salute. A mnemonic device is the swastika (Hakenkreuz in German. Although the swastika was an ancient symbol; it was also used sometimes by German National Socialists to represent S letters for their socialism. Hitler altered his own signature http //rexcurry.net/book1a1contents-swastika.html to use the same stylized S letter for socialist. Wikipedia  s fibbers cover up for the swastika http //rexcurry.net/swastikanews.html and its use as a sick socialist symbol. Wikipedia  s dissemblers cover up for the National Socialist German Worker  s Party http //rexcurry.net/swastikamedia.html by overuse of the hackneyed shorthand Nazi. Many Wikipedia posters are propagandists in that there was no Nazi Party because it was actually the National Socialist German Workers  Party and the party members did not call themselves Nazis nor the Nazi Party. The term Nazi developed from slang using the first syllable in the German pronunciation of the National Socialist German Workers  Party. ,0,1
﻿7.1.2020,6:12:58,92,92,Drakhan! U have no power over mask of life; so knock off peging there admin and let the link alone; it dosn't break the link page rules; so suck it up!  ,1,1
﻿2.7.2021,15:38:56,61,75,کیری میری ویڈیو کی بھی بے عزتی کر دو,0,1
﻿1.8.2021,20:34:13,26,59,Sher Aa Nhe Raha Agya Hy Lahore Ne ilzam aur Gaali ki Siasat Mustrad kr Di Maryam Nawaz ,1,1
﻿12.5.2020,11:26:12,13,77,Ketne price hy bohat Zabar10,0,1
﻿14.8.2019,22:24:48,33,29,ہا ہا ہا بھائی تو اس کی گانڈ مار لے تھوک لگا کر ہا ہا ہا ہا,1,1
﻿17.3.2022,4:06:27,94,71,re grazingship == has come clean with some truths regarding . You may want to reconsider your Quickpoll vote. ,0,1
﻿20.12.2021,5:09:17,69,77,FUCK ALL MODERNISTS I WISH THE ROMAN EMPIRE WAS STILL AROUND; THEY WOULD CRUSH THE NON-ROMAN FILTH MODERNIST SCUM IN SECONDS. ROMA INVICTA!,1,1
﻿5.1.2020,14:28:35,92,92,WRONG. You unprotected AND moved the page. During my block; so I could not say anything against. Nice behaviour; b proud of yourself. ,1,1
﻿14.1.2022,16:34:24,69,77,We edit conflicted. I was coming here in the hope of getting just such a clarification and offering apologies if I  d misconstrued something. All  s well with the world; then. Further comment However; the term Native American may still be used when speaking or writing in English outside of North America I  m still not sure what that phrase is doing. May sounds a little proscriptive; and is it trying to say may still be used to refer to Amerinds (for want of a better term  from all over the Americas ? ,0,1
﻿30.7.2019,8:00:41,12,51,Ya allah madad frma,0,0
﻿17.5.2020,2:42:44,13,77,Jab mene pahli dafha drama dekha to aj taq qoi episode nahe chara.great man of abdullah,0,1
﻿19.11.2021,20:48:11,42,57,Jab film walon ne Iqbal Bano ki classical awaaz suni to in se rujoo kiya aur film ke liye gaane ki baqaida dawat di,0,0
﻿19.10.2020,20:28:49,8,41,Wasay bhi mujhy apki friend banay la shouk nhi!!,1,1
﻿10.6.2021,24:39:27,8,73,Lekin 2 saal bad inho ne yeh Tamgha sarkari policies par aehtejaj karte hue wapis kar diya,1,1
﻿23.11.2022,16:40:22,36,81,حجاب کی بےعزتی کنے والا ہے تو بہت اچھا ہے بس باقی سب چوتیے ہیں ابھی بھڑوے کیوں تو گالیاں دیتا ہے,1,1
﻿17.5.2022,11:45:41,59,74,MOTHERFUCKER== This is not considered vandalism: MOTHERFUCKER== This is not considered vandalism: MOTHERFUCKER== This is not considered vandalism: MOTHERFUCKER== This is not considered vandalism: MOTHERFUCKER== This is not considered vandalism: MOTHERFUCKER== This is not considered vandalism MOTHERFUCKER== This is not considered vandalism: MOTHERFUCKER== This is not considered vandalism: MOTHERFUCKER== This is not considered vandalism: MOTHERFUCKER== This is not considered vandalism: MOTHERFUCKER== This is not considered vandalism: MOTHERFUCKER== This is not considered vandalism MOTHERFUCKER== This is not considered vandalism: MOTHERFUCKER== This is not considered vandalism: MOTHERFUCKER== This is not considered vandalism: MOTHERFUCKER== This is not considered vandalism: MOTHERFUCKER== This is not considered vandalism: MOTHERFUCKER== This is not considered vandalism MOTHERFUCKER== This is not considered vandalism: MOTHERFUCKER== This is not considered vandalism: MOTHERFUCKER== This is not considered vandalismMOTHERFUCKER== This is not considered vandalism: MOTHERFUCKER== This is not considered vandalism: MOTHERFUCKER== This is not considered vandalism MOTHERFUCKER== This is not considered vandalism: MOTHERFUCKER== This is not considered vandalism: MOTHERFUCKER== This is not considered vandalism: MOTHERFUCKER== This is not considered vandalism: MOTHERFUCKER== This is not considered vandalism: MOTHERFUCKER== This is not considered vandalism MOTHERFUCKER== This is not considered vandalism: MOTHERFUCKER== This is not considered vandalism: MOTHERFUCKER== This is not considered vandalism: MOTHERFUCKER== This is not considered vandalism: MOTHERFUCKER== This is not considered vandalism: MOTHERFUCKER== This is not considered vandalism MOTHERFUCKER== This is not considered vandalism: MOTHERFUCKER== This is not considered vandalism: MOTHERFUCKER== This is not considered vandalism: MOTHERFUCKER== This is not considered vandalism: MOTHERFUCKER== This is not considered vandalism: MOTHERFUCKER== This is not considered vandalism You have spouted out a lot of childish canards; immature insults and infantile language to back up your position; however you have failed to achieve your goal. Your ad hominen attacks against the web site solargeneral.com only clarify your political position of Jewish ethnocentrism and your bias against web sites which speak honestly about Judaism; jewfish extremism and Jewish Supremacism. Unfortunately for you; insults have no value in an adult forum for discussing how we can improve the quality of entries in Wikipedia. How could I possibly be promoting a web site if I am adding direct links to the web site files that serve as nothing else but to drain the web site of its precious bandwidth resources? I did not link to web pages where these books could be downloaded; instead I put direct download paths to these books which give no ability for the person who downloads these books to surf around the site in question. Your Jewish anger and hate; Jewish ethnocentrism and Jewish extremism have no place in wikipedia and it is truly sad that such outdated and antiquated belief systems are allowed to corrupt the quality and integrity of wikipedia. Get over yourself.,1,1
﻿3.4.2020,17:37:58,66,2,Blanka (Street Fighter)== Man; yer some kinda douchebag. Who made you the leading authority on Street Fighter canon anyway? Did you notice that his article also says he was RAISED BY WOLVES??!! If you must know; the explanation of the plane crash is provided in the Japanese SF2 sourcebook; Hadouken No Nazou (Mysteries of the Hadouken) . Look it up; dummy. Oh yeah; next time do your research before attempting to call me on my shit. ,1,1
﻿24.2.2021,21:27:24,66,15,دکی بھائی آپ ٹینشن نہ لیں ان گانڈو کے چینل کو بلا ک کر دو صرف,1,1
﻿24.11.2019,17:22:17,64,60,Pakistan ki dehati zindagi ki akasi aur qudrati manazir un ke dil pasand muzoat mein se the.,0,1
﻿6.3.2022,22:10:49,94,71,Stop== Stop screwing Chopin's birthday you uneducated ignorant.,1,1
﻿18.12.2021,9:01:00,69,77,Participation is up to you. You might want to add Workshop and Evidence to your watchlist also; as I  ll be posting updates soon. ,0,1
﻿27.5.2021,2:41:29,61,75,بھوسڑی کے انہوں نے جو بھی کیا صیح کیا تیری ماں کو چود کے رکھ دوں,1,1
﻿17.11.2022,1:56:00,36,81,داڑھی میں بچہ لگ رہا ہے نعمان خان کی طرح,0,1
﻿3.11.2022,15:13:27,36,81,بھائی میں تو ہندی میں,0,1
﻿29.5.2021,2:10:08,61,75,مادر چود ہے شام سالا لو یو دکی بھائی,1,1
﻿22.11.2020,9:33:45,27,12, Allama Raghib Ahsan; Hindustan ki markazi assembly ke rukun bhi the aur Quaid e Azam ke sath mil kar jaddojehad azaadi mein numayan hissa liya,0,0
﻿13.12.2021,15:42:41,69,77,In 1884 it sold off parts the trackage to keep going. As far as I know it managed to stay independent until it was merged into the CNE in 1907. Bernie,0,1
﻿18.10.2021,18:49:09,42,57,Inho ne kaha ke hamare mulk mien naujawano ne filmsazi ke shobey mien qadam rakha hai aur wo bohat acha kaam kar rahe hain,0,0
﻿24.8.2020,25:38:17,10,8,Who said the Internet was definitive? And neither is the quote provided. Reread my response. I checked the Internet and found nothing. The contributor of the information must provide more definitive supporting evidence of dreadlocks not just matted locks. (And who cares about chicle not chewing gum  ? The wording has been changed to be speculative; rather than reflective of an unsubstantiated; definitive conclusion reached; so far as I can tell; by only the contributor. ,0,0
﻿22.5.2022,13:53:40,34,96,مہربانی کر کے مجھے سبسکرائب کریں اور میں بھی آپ کو سبسکرائب کروں گا,0,1
﻿4.3.2021,14:34:03,66,15,کیری یار بہت رامی,0,1
﻿15.2.2022,18:09:16,94,71,Hi. I haven't used one of the Talk pages before; so I hope I'm doing this correctly. I looked at your recent Gettysburg edits and I have some issues with a few of them. Overall; you've put in a number of good things; although I wonder where is the tipping point between a concise encyclopedia entry and a lengthier article. I believe the ethic of this effort is for me to make the mods and then we can discuss. OK? I'll do the edits later today. Hal hlj ,0,1
﻿20.10.2022,12:35:22,36,81,گانڈ پھاڑ دی دکی بھائی,1,1
﻿7.3.2022,20:40:53,94,71,Yes; I think you should stop.. There is no damn debate; only the most ignorant human beings to ever grace the face of the earth think there's a debate.. this is ridiculous; you decide; right now.. is this an encyclopedia; or a propaganda rag?????,1,1
